iso3_epoch,iso3,epoch,mts_pca_3feat_mean,mts_milex_mean,part_n_war_mean,part_n_minor_mean,war_minor_ratio_mean,extraterritorial_share_mean,vdem_v2x_polyarchy_mean,conflict_active_pct,log_brd_mean
GNB_2010s,GNB,2010s,0.07969464011787347,0.2233631118209715,0.0,1.4,0.0,2.2,0.44820000000000004,0.5,0.0
GNB_2020s,GNB,2020s,0.08164443865372131,0.23140816242250722,0.0,0.0,0.12857142857142856,1.0,0.4304,0.0,0.0
GNQ_1990s,GNQ,1990s,0.06699654417367762,0.16287614022926222,0.0,0.0,0.12857142857142856,1.0,0.17281818181818182,0.0,0.0
GNQ_2000s,GNQ,2000s,0.2396662807650246,0.42233258393431194,0.0,0.0,0.12857142857142856,1.0,0.183,0.0,0.0
GNQ_2010s,GNQ,2010s,0.15981535951818907,0.36767039164033183,0.0,0.0,0.12857142857142856,1.0,0.17719999999999997,0.0,0.0
GNQ_2020s,GNQ,2020s,0.14136491114945995,0.36437193425272557,0.0,0.0,0.12857142857142856,1.0,0.1758,0.0,0.0
GRC_1990s,GRC,1990s,0.39684800696393113,0.6350449114696979,0.18181818181818182,0.0,1.0,1.0,0.8814545454545454,0.18181818181818182,0.0
GRC_2000s,GRC,2000s,0.3977253505120994,0.6534282668462708,0.4,0.3,0.6,1.4,0.8907999999999999,0.5,0.0
GRC_2010s,GRC,2010s,0.3356357448258144,0.6262061337489855,0.5,0.3,0.7,1.6,0.882,0.5,0.0
GRC_2020s,GRC,2020s,0.36904106172664847,0.6460769754239284,0.0,0.4,0.0,1.0,0.7578,0.4,0.0
GTM_1990s,GTM,1990s,0.18616097355566208,0.45756833209890535,0.0,0.6363636363636364,0.0,0.0,0.4200909090909091,0.6363636363636364,3.6820379222972197
GTM_2000s,GTM,2000s,0.15035339323689279,0.4264850672890609,0.0,0.0,0.12857142857142856,1.0,0.5549999999999999,0.0,0.0
GTM_2010s,GTM,2010s,0.1698651036978443,0.42549450974112835,0.0,0.6,0.0,1.0,0.5919,0.4,0.0
GTM_2020s,GTM,2020s,0.17304141017396563,0.4385951823520943,0.2,1.6,0.08333333333333333,1.0,0.5536,0.8,0.0
GUY_1990s,GUY,1990s,0.06413338686126652,0.1758823388466832,0.0,0.0,0.12857142857142856,1.0,0.41400000000000003,0.0,0.0
GUY_2000s,GUY,2000s,0.10367712176015878,0.25965858328446895,0.0,0.0,0.12857142857142856,1.0,0.5729,0.0,0.0
GUY_2010s,GUY,2010s,0.10570876548051458,0.2902780263405977,0.0,0.0,0.12857142857142856,1.0,0.623,0.0,0.0
GUY_2020s,GUY,2020s,0.14789941991044783,0.34037225627516376,0.0,0.0,0.12857142857142856,1.0,0.5038,0.0,0.0
HND_1990s,HND,1990s,0.15815473612151065,0.3839495674886646,0.09090909090909091,0.0,1.0,1.0,0.513909090909091,0.09090909090909091,0.0
HND_2000s,HND,2000s,0.1300278111408052,0.36748520511914595,0.2,0.1,0.6666666666666666,3.0,0.5358,0.1,0.0
HND_2010s,HND,2010s,0.18571274065867766,0.42657719133557326,0.0,0.0,0.12857142857142856,1.0,0.4085,0.0,0.0
HND_2020s,HND,2020s,0.17721544176803575,0.44856315150240117,0.0,0.0,0.12857142857142856,1.0,0.4774,0.0,0.0
HRV_1990s,HRV,1990s,0.27763149649922825,0.5745473442714545,0.36363636363636365,0.45454545454545453,0.5333333333333333,0.5,0.375,0.45454545454545453,6.2469872797587565
HRV_2000s,HRV,2000s,0.2309356130955897,0.5125381444341628,0.4,0.3,0.6,1.4,0.7713,0.5,0.0
HRV_2010s,HRV,2010s,0.2333695456243782,0.5053686113523305,0.5,0.3,0.7,1.6,0.7981999999999999,0.5,0.0
HRV_2020s,HRV,2020s,0.2453784948801224,0.5251776098334491,0.0,0.0,0.12857142857142856,1.0,0.7323999999999999,0.0,0.0
HTI_1990s,HTI,1990s,0.06047806273793969,0.1737044025757471,0.0,0.18181818181818182,0.0,0.0,0.3141818181818182,0.18181818181818182,2.9911764570181303
HTI_2010s,HTI,2010s,0.06847235260623508,0.19818378445792187,0.0,0.0,0.12857142857142856,1.0,0.4309,0.0,0.0
HTI_2020s,HTI,2020s,0.08074902562249406,0.2336451347788898,0.0,0.2,0.0,0.0,0.2862,0.2,3.6788291182604347
HUN_1990s,HUN,1990s,0.27944094751375004,0.5419396476608394,0.09090909090909091,0.0,1.0,1.0,0.7859999999999999,0.09090909090909091,0.0
HUN_2000s,HUN,2000s,0.25667888606984535,0.545097534691796,0.4,0.2,0.75,1.5,0.843,0.4,0.0
HUN_2010s,HUN,2010s,0.23180786161726816,0.5315236564895616,0.5,1.2,0.3888888888888889,1.4814814814814816,0.6498,0.9,0.0
HUN_2020s,HUN,2020s,0.3198451394517771,0.5940206463999758,0.0,0.0,0.12857142857142856,1.0,0.44699999999999995,0.0,0.0
IDN_1990s,IDN,1990s,0.32369475819654064,0.5745517396164792,0.0,0.6363636363636364,0.0,0.0,0.23463636363636364,0.5454545454545454,3.7633120488967062
IDN_2000s,IDN,2000s,0.3216034228641566,0.5812884139203499,0.0,0.6,0.0,0.0,0.6837,0.6,5.722277057292366
IDN_2010s,IDN,2010s,0.37051750038307285,0.6394267228006882,0.0,2.0,0.0,1.236111111111111,0.6498,0.6,1.9740810260220096
IDN_2020s,IDN,2020s,0.3652196262911459,0.6655881971129853,0.2,5.6,0.02,0.9714285714285713,0.5412,1.0,3.9080149840306073
IND_1990s,IND,1990s,0.4382257794657777,0.7245801639196083,0.2727272727272727,5.454545454545454,0.05606060606060606,0.0,0.7245454545454545,1.0,7.319322940695706
IND_2000s,IND,2000s,0.4544355001512307,0.7633078867511133,0.5,6.1,0.07428571428571429,0.0,0.7245,1.0,7.329946391005888
IND_2010s,IND,2010s,0.47874143487404097,0.7976379023806821,0.0,3.7,0.0,0.0,0.5735,1.0,6.3286508144628515
IND_2020s,IND,2020s,0.4769187391198394,0.8160980868942411,0.0,2.4,0.0,0.0,0.3854,1.0,5.919968545402912
IRL_1990s,IRL,1990s,0.2020807255933515,0.5057356875946992,0.0,0.0,0.12857142857142856,1.0,0.8682727272727273,0.0,0.0
IRL_2000s,IRL,2000s,0.23391190834362408,0.5204720433548526,0.3,0.1,0.8333333333333334,1.3333333333333333,0.8864000000000001,0.3,0.0
IRL_2010s,IRL,2010s,0.22532484330306818,0.5122484920632794,0.5,0.5,0.5833333333333334,1.5,0.8924,0.6,0.0
IRL_2020s,IRL,2020s,0.2142142657266667,0.5178093121162547,0.0,0.8,0.0,1.0,0.8939999999999999,0.4,0.0
IRN_1990s,IRN,1990s,0.34740057801818763,0.5652957096802202,0.0,0.6363636363636364,0.0,0.0,0.18145454545454545,0.5454545454545454,3.5047380606029956
IRN_2000s,IRN,2000s,0.35246541230297596,0.6280420245893635,0.1,1.1,0.07142857142857142,0.07142857142857142,0.1986,0.7,4.084294226368599
IRN_2010s,IRN,2010s,0.2985305491480452,0.6398384905255676,0.9,1.0,0.4261904761904762,0.46190476190476193,0.1724,0.7,3.883623530906448
IRN_2020s,IRN,2020s,0.2651520748399817,0.6465678635787296,1.0,4.4,0.19,0.6599999999999999,0.158,1.0,3.770459441106359
IRQ_2000s,IRQ,2000s,0.336686172685323,0.5701635116648445,0.8,0.9,0.5833333333333333,0.0,0.2744,0.7,7.377446359389572
IRQ_2010s,IRQ,2010s,0.3787790695189008,0.6260434586717588,0.5,0.6,0.5,0.0,0.4006,1.0,8.521742826114808
IRQ_2020s,IRQ,2020s,0.28356793766374067,0.6181024107282982,0.0,1.0,0.0,0.0,0.3734,1.0,6.061923010756543
ISL_1990s,ISL,1990s,0.0,0.0,0.09090909090909091,0.0,1.0,1.0,0.864,0.09090909090909091,0.0
ISL_2000s,ISL,2000s,0.0,0.0,0.4,0.2,0.75,1.5,0.8703,0.4,0.0
ISL_2010s,ISL,2010s,0.009720749542804519,0.0,0.5,0.3,0.7,1.6,0.8667,0.5,0.0
ISL_2020s,ISL,2020s,0.0,0.0,0.0,0.0,0.12857142857142856,1.0,0.842,0.0,0.0
ISR_1990s,ISR,1990s,0.40601383275559044,0.6874651942148188,0.0,1.7272727272727273,0.0,0.0,0.7694545454545455,1.0,4.5700139290035136
ISR_2000s,ISR,2000s,0.40454090898240863,0.6937848682463413,0.1,3.3,0.02,0.0,0.761,1.0,6.229890721953349
ISR_2010s,ISR,2010s,0.3945693578749803,0.7097603399360933,0.1,1.0,0.08333333333333333,0.0,0.7311,0.6,5.6458001921178536
ISR_2020s,ISR,2020s,0.4154656048660252,0.7355539036067623,0.6,2.8,0.12000000000000002,0.0,0.713,1.0,9.268986567408916
ITA_1990s,ITA,1990s,0.38845787670471893,0.7480778675647088,0.18181818181818182,0.0,1.0,1.0,0.8326363636363635,0.18181818181818182,0.0
ITA_2000s,ITA,2000s,0.40261472968050527,0.757615479799599,0.9,1.1,0.5333333333333333,1.3703703703703705,0.8455,0.9,0.0
ITA_2010s,ITA,2010s,0.3915777417544558,0.7419011904563628,0.5,2.1,0.25,1.65,0.8638,1.0,0.0
ITA_2020s,ITA,2020s,0.40401394439697613,0.7573054245812235,0.2,1.4,0.125,1.0,0.8291999999999999,0.8,0.0
JAM_1990s,JAM,1990s,0.13148752817760417,0.33117107469442997,0.0,0.0,0.12857142857142856,1.0,0.6144545454545455,0.0,0.0
JAM_2000s,JAM,2000s,0.13865398366515952,0.33613737724811665,0.0,0.0,0.12857142857142856,1.0,0.7348,0.0,0.0
JAM_2010s,JAM,2010s,0.1530831241056667,0.36854087328502777,0.0,0.0,0.12857142857142856,1.0,0.7951,0.0,0.0
JAM_2020s,JAM,2020s,0.19170701078324548,0.39820746117878314,0.0,0.0,0.12857142857142856,1.0,0.8006,0.0,0.0
JOR_1990s,JOR,1990s,0.2727280320234886,0.49410996003326707,0.0,0.0,0.12857142857142856,1.0,0.21854545454545454,0.0,0.0
JOR_2000s,JOR,2000s,0.31648158385457004,0.5176353119362245,0.1,0.2,0.3333333333333333,1.0,0.21430000000000002,0.3,0.0
JOR_2010s,JOR,2010s,0.3261735305597248,0.5488938352016597,0.9,3.1,0.18,1.29,0.252,1.0,1.4816045409242156
JOR_2020s,JOR,2020s,0.29901534684286146,0.5612488347259826,0.2,3.0,0.06666666666666667,1.1333333333333333,0.2594,1.0,0.0
JPN_1990s,JPN,1990s,0.4433376042002972,0.7534925649185005,0.0,0.0,0.12857142857142856,1.0,0.8366363636363636,0.0,0.0
JPN_2000s,JPN,2000s,0.4170533004980677,0.7569045403050517,0.0,0.1,0.0,1.0,0.8429,0.1,0.0
JPN_2010s,JPN,2010s,0.41219934130032376,0.7582785510997803,0.0,0.0,0.12857142857142856,1.0,0.8299,0.0,0.0
JPN_2020s,JPN,2020s,0.4389095973847789,0.7705351773038931,0.0,0.0,0.12857142857142856,1.0,0.8251999999999999,0.0,0.0
KAZ_1990s,KAZ,1990s,0.21848962831868374,0.47421971419026404,0.0,0.0,0.12857142857142856,1.0,0.2862,0.0,0.0
KAZ_2000s,KAZ,2000s,0.2765022962960248,0.5268198902144727,0.6,0.9,0.41666666666666663,3.0,0.2474,0.5,0.0
KAZ_2010s,KAZ,2010s,0.33224245653788537,0.5934398115597845,0.0,0.0,0.12857142857142856,1.0,0.2339,0.0,0.0
KAZ_2020s,KAZ,2020s,0.32070854506900953,0.5299567865435746,0.0,0.2,0.0,1.0,0.259,0.2,0.0
KEN_1990s,KEN,1990s,0.21668193958121404,0.4747387005486263,0.0,0.0,0.12857142857142856,1.0,0.2960909090909091,0.0,0.0
KEN_2000s,KEN,2000s,0.1941267584741443,0.4816613811848168,0.0,0.0,0.12857142857142856,1.0,0.4551,0.0,0.0
KEN_2010s,KEN,2010s,0.2521361882449121,0.5027099213554237,0.8,2.0,0.40185185185185185,0.9444444444444444,0.4925,0.9,3.4531571205928664
KEN_2020s,KEN,2020s,0.2241688589379211,0.5089363055124325,1.2,5.8,0.2033333333333333,1.025,0.5374000000000001,1.0,4.599152113662528
KGZ_1990s,KGZ,1990s,0.11795178340116669,0.320492367947589,0.0,0.0,0.12857142857142856,1.0,0.30179999999999996,0.0,0.0
KGZ_2000s,KGZ,2000s,0.14743310711194246,0.35565507350322056,0.0,0.1,0.0,1.0,0.2985,0.1,0.0
KGZ_2010s,KGZ,2010s,0.16984620008050663,0.40500480738921774,0.0,0.0,0.12857142857142856,1.0,0.4473,0.0,0.0
KGZ_2020s,KGZ,2020s,0.19665915790247207,0.4340558157414014,0.0,0.4,0.0,0.0,0.36879999999999996,0.4,0.0
KHM_1990s,KHM,1990s,0.16627546273999225,0.32312656933076805,0.0,1.6363636363636365,0.0,0.0,0.272,0.9090909090909091,5.973578264268461
KHM_2000s,KHM,2000s,0.15119555035999446,0.36718205157209427,0.0,0.0,0.12857142857142856,1.0,0.318,0.0,0.0
KHM_2010s,KHM,2010s,0.18738289958371915,0.4322633315419754,0.0,2.5,0.0,1.5625,0.2716,0.8,0.0
KHM_2020s,KHM,2020s,0.22055402736857546,0.47048801901974124,0.2,3.0,0.06666666666666667,1.1333333333333333,0.19060000000000002,1.0,0.0
KWT_1990s,KWT,1990s,0.45567053066051033,0.6545031673009162,0.18181818181818182,0.0,1.0,0.0,0.22427272727272723,0.18181818181818182,0.0
KWT_2000s,KWT,2000s,0.3100013106853081,0.6295533160732412,0.0,0.1,0.0,1.0,0.3013,0.1,0.0
KWT_2010s,KWT,2010s,0.34720631219666764,0.6417540449430323,0.2,0.0,1.0,1.0,0.3166,0.2,0.0
KWT_2020s,KWT,2020s,0.38691860341249396,0.6515877724409631,0.0,0.0,0.12857142857142856,1.0,0.28559999999999997,0.0,0.0
LAO_1990s,LAO,1990s,0.17278340227673414,0.35951318696693346,0.0,0.18181818181818182,0.0,0.0,0.09081818181818181,0.18181818181818182,3.2719856501821494
LAO_2000s,LAO,2000s,0.1056836646893412,0.2353461847067703,0.0,0.0,0.12857142857142856,1.0,0.0893,0.0,0.0
LAO_2010s,LAO,2010s,0.13054925984623827,0.22117701031132586,0.0,0.0,0.12857142857142856,1.0,0.10129999999999999,0.0,0.0
LBN_1990s,LBN,1990s,0.2608481612499634,0.5177927796042212,0.0,0.2727272727272727,0.0,0.0,0.31881818181818183,0.18181818181818182,4.861924337564815
LBN_2000s,LBN,2000s,0.2175554165868046,0.5335457989081421,0.0,0.0,0.12857142857142856,1.0,0.39289999999999997,0.0,0.0
LBN_2010s,LBN,2010s,0.2819274890809939,0.5612896900945513,0.0,0.3,0.0,0.0,0.4692,0.3,3.339321977944068
LBN_2020s,LBN,2020s,0.24242496841524958,0.4505553497330467,0.0,0.0,0.12857142857142856,1.0,0.3964,0.0,0.0
LBR_2000s,LBR,2000s,0.08802484097604617,0.24385192184462215,0.1,0.4,0.125,0.0,0.446,0.4,5.593595515621446
LBR_2010s,LBR,2010s,0.0968713284475996,0.2692088529726676,0.0,1.8,0.0,1.8571428571428572,0.6254,0.7,0.0
LBR_2020s,LBR,2020s,0.10708215988973227,0.2670503015196176,0.2,1.4,0.125,1.0,0.6202,0.8,0.0
LBY_1990s,LBY,1990s,0.1637909530782795,0.42274571971649033,0.0,0.0,0.12857142857142856,1.0,0.072,0.0,0.0
LBY_2000s,LBY,2000s,0.18216715021945679,0.45069038874307954,0.0,0.1,0.0,1.0,0.07189999999999999,0.1,0.0
LBY_2010s,LBY,2010s,0.2696610062438147,0.5514823695260006,0.3,1.2,0.25,0.0,0.27690000000000003,0.8,6.698021414577845
LBY_2020s,LBY,2020s,0.22923337836320046,0.5232359742949686,0.0,0.2,0.0,0.0,0.2158,0.2,4.902307417210627
LKA_1990s,LKA,1990s,0.281390831411941,0.4958167869579185,0.8181818181818182,0.45454545454545453,0.7727272727272727,0.0,0.49127272727272725,1.0,8.052788404813398
LKA_2000s,LKA,2000s,0.2947091821688602,0.523429790506092,0.6,0.2,0.75,0.0,0.4476,0.8,7.889346741438428
LKA_2010s,LKA,2010s,0.24582232864089146,0.5425616543043397,0.0,1.3,0.0,1.1333333333333333,0.4907,0.5,0.0
LKA_2020s,LKA,2020s,0.2295175525767789,0.5226737050255339,0.2,3.2,0.06666666666666667,1.1333333333333333,0.603,1.0,0.0
LSO_1990s,LSO,1990s,0.08562693457302925,0.2032601951248956,0.0,0.09090909090909091,0.0,0.0,0.29090909090909095,0.09090909090909091,2.090741096933769
LSO_2000s,LSO,2000s,0.09693942025445519,0.24604476922011514,0.0,0.0,0.12857142857142856,1.0,0.5269999999999999,0.0,0.0
LSO_2010s,LSO,2010s,0.10733559828376368,0.2841307523851651,0.0,0.0,0.12857142857142856,1.0,0.5858,0.0,0.0
LSO_2020s,LSO,2020s,0.09346043220349777,0.2636937747764013,0.0,0.8,0.0,1.0,0.642,0.8,0.0
LTU_1990s,LTU,1990s,0.18502184782692965,0.38102352743815265,0.0,0.0,0.12857142857142856,1.0,0.8156000000000001,0.0,0.0
LTU_2000s,LTU,2000s,0.22565035502197758,0.45171454338174416,1.0,1.3,0.3625,2.0625,0.8222999999999999,0.8,0.0
LTU_2010s,LTU,2010s,0.22235401634647983,0.4723915082103386,0.5,1.2,0.3888888888888889,1.5,0.8295,0.9,0.0
LTU_2020s,LTU,2020s,0.3053174276537467,0.5471085028636021,0.2,1.4,0.125,1.0,0.7942,0.8,0.0
LUX_1990s,LUX,1990s,0.13932345086153602,0.38445553968804647,0.09090909090909091,0.0,1.0,1.0,0.8677272727272727,0.09090909090909091,0.0
LUX_2000s,LUX,2000s,0.14801844144563472,0.40460345860096564,0.4,0.2,0.75,1.5,0.8695999999999999,0.4,0.0
LUX_2010s,LUX,2010s,0.1437984821327924,0.38916481892672367,0.5,0.3,0.7,1.6,0.8731,0.5,0.0
LUX_2020s,LUX,2020s,0.1871568854545193,0.44588220457985067,0.2,1.0,0.16666666666666666,1.0,0.8712,0.6,0.0
LVA_1990s,LVA,1990s,0.14728647915959744,0.3440641715028477,0.0,0.0,0.12857142857142856,1.0,0.7399,0.0,0.0
LVA_2000s,LVA,2000s,0.2181081026774953,0.43553265086221016,1.0,1.1,0.48333333333333334,2.4166666666666665,0.8105,0.6,0.0
LVA_2010s,LVA,2010s,0.22110014244034654,0.44361585140647114,0.5,1.3,0.3888888888888889,1.4444444444444444,0.8265,0.9,0.0
LVA_2020s,LVA,2020s,0.25558920056916556,0.505002907281711,0.2,1.0,0.16666666666666666,1.0,0.8324,0.6,0.0
MAR_1990s,MAR,1990s,0.2969649164346008,0.5518316877145639,0.09090909090909091,0.09090909090909091,0.5,0.5,0.18936363636363637,0.18181818181818182,2.986599789990718
MAR_2000s,MAR,2000s,0.29209874015030335,0.5648312734480737,0.0,0.0,0.12857142857142856,1.0,0.2502,0.0,0.0
MAR_2010s,MAR,2010s,0.35027373382836935,0.5964903636571657,0.4,0.6,0.3888888888888889,1.0833333333333333,0.263,0.6,0.0
MAR_2020s,MAR,2020s,0.33883564346527456,0.6198440637946356,0.0,1.6,0.0,1.4,0.2606,1.0,0.0
MDA_1990s,MDA,1990s,0.11627008888687443,0.2846555502411023,0.0,0.09090909090909091,0.0,0.0,0.5399999999999999,0.09090909090909091,3.9923453942669793
MDA_2000s,MDA,2000s,0.09299502263215041,0.2635737263310468,0.6,0.9,0.41666666666666663,3.0,0.48200000000000004,0.5,0.0
MDA_2010s,MDA,2010s,0.09810198743703169,0.2821871793593508,0.0,0.2,0.0,1.0,0.5897,0.2,0.0
MDA_2020s,MDA,2020s,0.13119584378561136,0.31900062451065675,0.0,0.2,0.0,1.0,0.6994,0.2,0.0
MDG_1990s,MDG,1990s,0.11829722778488513,0.31421064698625656,0.0,0.0,0.12857142857142856,1.0,0.4184545454545454,0.0,0.0
MDG_2000s,MDG,2000s,0.1182128737452431,0.3357201160323312,0.0,0.0,0.12857142857142856,1.0,0.46690000000000004,0.0,0.0
MDG_2010s,MDG,2010s,0.11193265072775938,0.3123615440487137,0.0,1.4,0.0,1.3333333333333333,0.3766,0.5,0.0
MDG_2020s,MDG,2020s,0.1206846747491896,0.33823476409409664,0.0,1.2,0.0,1.6666666666666665,0.4612,0.4,0.0
MEX_1990s,MEX,1990s,0.31144694738482054,0.5924483101037322,0.0,0.18181818181818182,0.0,0.0,0.4808181818181818,0.18181818181818182,2.864794916106515
MEX_2000s,MEX,2000s,0.3075505462435081,0.6091774341400669,0.0,0.0,0.12857142857142856,1.0,0.6780999999999999,0.0,0.0
MEX_2010s,MEX,2010s,0.33123562453745353,0.6429636503225469,0.0,0.4,0.0,1.0,0.6501,0.2,0.0
MEX_2020s,MEX,2020s,0.2985022775753613,0.6842499529452002,0.2,1.6,0.08333333333333333,1.0,0.5831999999999999,0.8,0.0
MKD_1990s,MKD,1990s,0.1740292280546164,0.36397951527106265,0.0,0.0,0.12857142857142856,1.0,0.3987777777777778,0.0,0.0
MKD_2000s,MKD,2000s,0.1637186360111451,0.38671733704908473,0.9,1.1,0.41428571428571426,2.0714285714285716,0.5529,0.7,2.1041341542702074
MKD_2010s,MKD,2010s,0.12905742212971763,0.36099250384612747,0.5,0.3,0.7,1.6,0.4963,0.5,0.0
MKD_2020s,MKD,2020s,0.15530821474285347,0.39721421745367247,0.0,0.0,0.12857142857142856,1.0,0.5738000000000001,0.0,0.0
MLI_1990s,MLI,1990s,0.11966971198273067,0.2987353126635322,0.09090909090909091,0.36363636363636365,0.125,0.5,0.4586363636363636,0.36363636363636365,4.052575149345806
MLI_2000s,MLI,2000s,0.15164476313433348,0.34042221956220126,0.0,0.5,0.0,0.25,0.5972,0.4,3.3568971227655755
MLI_2010s,MLI,2010s,0.18728646723040956,0.40631054488027746,0.0,3.0,0.0,0.25,0.5102,0.8,5.705447753975262
MLI_2020s,MLI,2020s,0.2648661962444395,0.4762761500208722,0.4,4.0,0.1,0.5,0.2632,1.0,6.908355099054105
MLT_1990s,MLT,1990s,0.11137095954201225,0.27945235638189325,0.0,0.0,0.12857142857142856,1.0,0.7663636363636364,0.0,0.0
MLT_2000s,MLT,2000s,0.11744442763797225,0.28913020662292216,0.0,0.0,0.12857142857142856,1.0,0.7915,0.0,0.0
MLT_2010s,MLT,2010s,0.13750932366772867,0.3009441170351165,0.0,0.0,0.12857142857142856,1.0,0.7855000000000001,0.0,0.0
MLT_2020s,MLT,2020s,0.13184409781468637,0.3255846129861289,0.0,0.0,0.12857142857142856,1.0,0.7766,0.0,0.0
MMR_1990s,MMR,1990s,0.30161701541345337,0.45414425674118636,0.18181818181818182,2.727272727272727,0.06818181818181818,0.0,0.09718181818181817,1.0,6.3389152601555185
MMR_2000s,MMR,2000s,0.2852046783758276,0.462535557654213,0.0,2.6,0.0,0.0,0.0961,1.0,5.194622130209272
MMR_2010s,MMR,2010s,0.341320642082134,0.579125955335068,0.0,3.3,0.0,0.0,0.3352,1.0,5.984691662820553
MMR_2020s,MMR,2020s,0.33593145310604966,0.5887125722353691,0.4,5.2,0.05833333333333333,0.0,0.1544,1.0,7.38025578842646
MNE_2000s,MNE,2000s,0.11751416961158694,0.328200760654466,0.0,0.0,0.12857142857142856,1.0,0.4937,0.0,0.0
MNE_2010s,MNE,2010s,0.12220670157516127,0.31970527383486824,0.5,0.3,0.7,1.6,0.49219999999999997,0.5,0.0
MNE_2020s,MNE,2020s,0.14725521221592164,0.34375161223472295,0.0,0.0,0.12857142857142856,1.0,0.5631999999999999,0.0,0.0
MNG_1990s,MNG,1990s,0.1054395570155402,0.2879394911625924,0.0,0.0,0.12857142857142856,1.0,0.6084545454545455,0.0,0.0
MNG_2000s,MNG,2000s,0.11284662937352301,0.2957795175601645,0.6,0.9,0.41666666666666663,3.0,0.6708000000000001,0.5,0.0
MNG_2010s,MNG,2010s,0.15804512432113402,0.3324607452529913,0.5,0.3,0.7,1.6,0.6727000000000001,0.5,0.0
MNG_2020s,MNG,2020s,0.1429749974751348,0.3467231114144858,0.0,0.0,0.12857142857142856,1.0,0.5686,0.0,0.0
MOZ_1990s,MOZ,1990s,0.11881440212501901,0.32784727311435286,0.2727272727272727,0.09090909090909091,0.75,0.0,0.30027272727272725,0.36363636363636365,5.985080576498059
MOZ_2000s,MOZ,2000s,0.11837127724751992,0.33320653697147506,0.0,0.0,0.12857142857142856,1.0,0.4404,0.0,0.0
MOZ_2010s,MOZ,2010s,0.16905411827999872,0.3718728248154327,0.0,0.6,0.0,0.0,0.42210000000000003,0.5,3.8691155044168695
MOZ_2020s,MOZ,2020s,0.19219312042089884,0.43753701418642094,0.0,1.0,0.0,0.0,0.3516,1.0,6.22098770538623
MRT_1990s,MRT,1990s,0.1379570613525012,0.27759512478997456,0.0,0.0,0.12857142857142856,1.0,0.25072727272727274,0.0,0.0
MRT_2000s,MRT,2000s,0.14612420312982544,0.33612762963665804,0.0,0.0,0.12857142857142856,1.0,0.3327,0.0,0.0
MRT_2010s,MRT,2010s,0.171049207124529,0.3688080574307365,0.0,2.5,0.0,1.5625,0.42939999999999995,0.8,1.3609765531356006
MRT_2020s,MRT,2020s,0.1802214075778795,0.3972371638907293,0.2,3.0,0.06666666666666667,1.1333333333333333,0.3762,1.0,0.0
MUS_1990s,MUS,1990s,0.0930526747318346,0.20973761043607472,0.0,0.0,0.12857142857142856,1.0,0.7212727272727272,0.0,0.0
MUS_2000s,MUS,2000s,0.07714819174100591,0.20582197215860892,0.0,0.0,0.12857142857142856,1.0,0.7357,0.0,0.0
MUS_2010s,MUS,2010s,0.09981865488951788,0.21918504457007107,0.0,0.0,0.12857142857142856,1.0,0.7332,0.0,0.0
MUS_2020s,MUS,2020s,0.08768383923633764,0.22152282975414267,0.0,0.0,0.12857142857142856,1.0,0.5094000000000001,0.0,0.0
MWI_1990s,MWI,1990s,0.08500367297464234,0.2076853410550872,0.0,0.0,0.12857142857142856,1.0,0.38027272727272726,0.0,0.0
MWI_2000s,MWI,2000s,0.08546917367092484,0.23659028469482318,0.0,0.0,0.12857142857142856,1.0,0.4638,0.0,0.0
MWI_2010s,MWI,2010s,0.11407101779076015,0.29407007908587834,0.1,2.0,0.05,1.6666666666666665,0.531,0.5,0.0
MWI_2020s,MWI,2020s,0.13848691451797737,0.33737585926705305,0.0,3.6,0.0,1.3666666666666667,0.5763999999999999,1.0,0.0
MYS_1990s,MYS,1990s,0.2955880526512957,0.5506997528295579,0.0,0.0,0.12857142857142856,1.0,0.2589090909090909,0.0,0.0
MYS_2000s,MYS,2000s,0.33001436362427994,0.5876696886572317,0.0,0.0,0.12857142857142856,1.0,0.30300000000000005,0.0,0.0
MYS_2010s,MYS,2010s,0.3141048138279527,0.5956529624324676,0.5,0.5,0.5555555555555555,1.3333333333333333,0.3527,0.6,2.0794415416798357
MYS_2020s,MYS,2020s,0.2937363883190772,0.5940215486035079,0.0,0.0,0.12857142857142856,1.0,0.46740000000000004,0.0,0.0
NAM_1990s,NAM,1990s,0.14116466249923204,0.34648410908519006,0.36363636363636365,0.09090909090909091,0.75,1.75,0.5843636363636363,0.18181818181818182,0.0
NAM_2000s,NAM,2000s,0.18142534007793287,0.37733510411381943,0.2,0.4,0.27777777777777773,1.1666666666666667,0.6569,0.3,0.0
NAM_2010s,NAM,2010s,0.19003377338837518,0.43250246112990387,0.0,0.0,0.12857142857142856,1.0,0.6687000000000001,0.0,0.0
NAM_2020s,NAM,2020s,0.1716752732560724,0.426817472209565,0.0,0.0,0.12857142857142856,1.0,0.6252,0.0,0.0
NER_1990s,NER,1990s,0.09667471548301594,0.2563345951274115,0.09090909090909091,0.45454545454545453,0.1,0.1,0.37636363636363634,0.45454545454545453,3.0226397264739155
NER_2000s,NER,2000s,0.1128552548686148,0.2780950137025099,0.0,0.3,0.0,0.3333333333333333,0.5448000000000001,0.3,2.624668592163159
NER_2010s,NER,2010s,0.15168471624301136,0.3672534881175251,0.6,3.2,0.14404761904761904,1.2083333333333333,0.5487,0.8,4.645351975620923
